t,p_1,p_2,mob_A,imm_A,diss_A,seal_A,mob_B,imm_B,diss_B,seal_B,M_C,total_CO2_mass
410400,109851,103952,0.00199038,0,0.00168535,0.000149554,0,0,0.000597923,1.01908e-05,1.09978,0.00937298
411000,109851,103952,0.00199037,0,0.00168574,0.000149704,0,0,0.000597886,1.0199e-05,1.09128,0.00937296
411600,109851,103952,0.00199035,0,0.00168614,0.000149855,0,0,0.00059785,1.02072e-05,1.08283,0.00937295
412200,109851,103952,0.00199034,0,0.00168653,0.000150005,0,0,0.000597822,1.02163e-05,1.07443,0.00937293
412800,109851,103952,0.00199033,0,0.00168692,0.000150155,0,0,0.000597796,1.02257e-05,1.0661,0.00937292
413400,109851,103952,0.00199032,0,0.00168731,0.000150306,0,0,0.000597775,1.02357e-05,1.05786,0.00937291
414000,109851,103952,0.0019903,0,0.00168769,0.000150456,0,0,0.000597757,1.0246e-05,1.04965,0.0093729
414600,109851,103952,0.00199029,0,0.00168808,0.000150607,0,0,0.000597746,1.02571e-05,1.04147,0.00937289
415200,109851,103952,0.00199028,0,0.00168846,0.000150757,0,0,0.000597738,1.02685e-05,1.03338,0.00937288
415800,109851,103952,0.00199027,0,0.00168885,0.000150908,0,0,0.000597736,1.02808e-05,1.02537,0.00937287
416400,109851,103952,0.00199025,0,0.00168923,0.000151058,0,0,0.000597736,1.02931e-05,1.01742,0.00937286
417000,109851,103952,0.00199024,0,0.00168962,0.000151209,0,0,0.000597735,1.03053e-05,1.00953,0.00937285
417600,109851,103952,0.00199022,0,0.00169001,0.000151359,0,0,0.000597734,1.03175e-05,1.00176,0.00937284
418200,109851,103952,0.00199021,0,0.00169039,0.000151509,0,0,0.000597735,1.03299e-05,0.99415,0.00937283
418800,109851,103952,0.00199019,0,0.00169078,0.00015166,0,0,0.00059774,1.03426e-05,0.986757,0.00937283
419400,109851,103952,0.00199018,0,0.00169116,0.00015181,0,0,0.000597745,1.03555e-05,0.979576,0.00937282
420000,109851,103952,0.00199016,0,0.00169154,0.000151961,0,0,0.000597752,1.03685e-05,0.972552,0.00937281
420600,109851,103952,0.00199015,0,0.00169192,0.000152111,0,0,0.00059776,1.03816e-05,0.965618,0.0093728
421200,109851,103952,0.00199013,0,0.00169231,0.000152261,0,0,0.000597769,1.03947e-05,0.958772,0.00937279
421800,109851,103952,0.00199011,0,0.00169269,0.000152412,0,0,0.000597778,1.04079e-05,0.952038,0.00937279
422400,109851,103952,0.0019901,0,0.00169308,0.000152562,0,0,0.000597788,1.04212e-05,0.945472,0.00937278
423000,109851,103952,0.00199008,0,0.00169347,0.000152713,0,0,0.0005978,1.04346e-05,0.938958,0.00937278
423600,109851,103952,0.00199006,0,0.00169386,0.000152863,0,0,0.000597811,1.0448e-05,0.932563,0.00937277
424200,109851,103952,0.00199004,0,0.00169425,0.000153014,0,0,0.000597824,1.04614e-05,0.926232,0.00937276
424800,109851,103952,0.00199002,0,0.00169463,0.000153164,0,0,0.000597838,1.0475e-05,0.920006,0.00937275
425400,109851,103952,0.00199,0,0.00169501,0.000153315,0,0,0.000597851,1.04884e-05,0.913965,0.00937274
426000,109851,103952,0.00198997,0,0.00169539,0.000153465,0,0,0.000597864,1.05018e-05,0.908056,0.00937273
426600,109851,103952,0.00198995,0,0.00169577,0.000153616,0,0,0.000597876,1.05151e-05,0.902209,0.00937273
427200,109851,103952,0.00198994,0,0.00169615,0.000153766,0,0,0.000597889,1.05283e-05,0.896481,0.00937272
427800,109851,103952,0.00198991,0,0.00169653,0.000153917,0,0,0.000597902,1.05416e-05,0.890804,0.00937271
428400,109851,103952,0.00198989,0,0.00169691,0.000154067,0,0,0.000597916,1.05549e-05,0.885214,0.0093727
429000,109851,103952,0.00198987,0,0.00169729,0.000154218,0,0,0.000597929,1.05681e-05,0.879687,0.00937269
429600,109851,103952,0.00198985,0,0.00169767,0.000154368,0,0,0.000597942,1.05813e-05,0.874234,0.00937269
430200,109851,103952,0.00198983,0,0.00169806,0.000154519,0,0,0.000597955,1.05943e-05,0.868895,0.00937268
430800,109851,103952,0.0019898,0,0.00169843,0.000154669,0,0,0.000597968,1.06074e-05,0.863664,0.00937267
431400,109851,103952,0.00198978,0,0.00169881,0.00015482,0,0,0.00059798,1.06203e-05,0.858527,0.00937266
